债券代码,交易日期,spread
122007,201006,2.407136426
122007,201007,2.249563854
122007,201111,2.884654944
122007,201112,3.035430682
122007,201201,2.965681216
122007,201202,2.944633983
122007,201203,2.961459869
122007,201204,2.986987319
122007,201205,2.922927974
122007,201206,2.853809317
122007,201207,2.514635792
122007,201208,2.521367608
122007,201209,2.661153546
122007,201210,2.714620406
122007,201211,2.612098801
122007,201212,2.665017414
122007,201301,2.794008628
122007,201302,1.976618265
122007,201303,2.307948702
122007,201304,2.419359796
122007,201305,2.142936252
122007,201306,2.168552229
122007,201307,2.259701559
122007,201308,2.111798002
122007,201309,2.704751654
122007,201310,2.570596665
122007,201311,3.352677081
122007,201312,2.939172873
122007,201401,3.170145838
122007,201402,3.189993712
122007,201403,3.235515418
122007,201404,3.344958722
122007,201405,3.082134539
122007,201406,2.871210076
122007,201407,2.891996007
122007,201408,2.567830059
122007,201409,2.370001716
122007,201410,2.40408728
122007,201411,1.872922615
122007,201501,2.411703871
122007,201502,1.895082074
122007,201503,2.119921792
122007,201504,2.442388255
122007,201505,1.94745112
122007,201506,2.05744346
122007,201507,1.715530885
122007,201508,1.74267633
122007,201509,1.644752093
122007,201510,1.576723528
122007,201511,2.176962568
122007,201512,4.127598133
122007,201601,3.512056117
122007,201602,3.682061256
122007,201603,2.944682071
122007,201604,3.282460032
122007,201605,3.311207665
122007,201606,3.490117995
122007,201607,3.148206609
122007,201608,2.782671704
122007,201609,2.640610048
122007,201610,2.108575524
122007,201611,1.839660601
122007,201612,2.314889949
122007,201701,1.834292857
122007,201702,1.836639777
122007,201703,2.590854551
122007,201704,2.508852959
122007,201705,1.909020549
122007,201706,1.061218203
122007,201707,1.236050938
122007,201708,1.357613274
122007,201709,1.129822133
122007,201710,1.770138608
122007,201711,1.718555656
122007,201712,1.47370521
122007,201801,2.459956348
122007,201802,2.378037965
122009,200807,4.163790745
122009,200808,3.908243651
122009,200809,3.764837934
122009,200810,5.936600357
122009,200811,6.000838645
122009,200902,5.033538935
122009,200904,4.279596737
122009,200905,3.93372704
122009,200906,4.413708912
122009,200907,4.327240812
122009,200908,4.290649102
122009,200909,4.161064232
122009,200910,4.309052049
122009,200911,4.282523957
122009,201001,3.96613659
122009,201002,4.150358095
122009,201003,4.196245854
122009,201005,3.972586959
122009,201006,4.114072831
122009,201007,3.525402746
122009,201008,3.449093925
122009,201009,3.307213495
122009,201010,3.47506965
122009,201011,3.669889425
122009,201012,3.483657576
122009,201101,3.165289526
122009,201102,3.495039929
122009,201103,3.246457701
122009,201104,3.192662779
122009,201105,3.230291655
122009,201106,3.698247964
122009,201107,3.519690513
122009,201108,3.569063779
122009,201109,4.893429685
122009,201110,4.567696573
122009,201111,4.7580654
122009,201112,5.166189853
122009,201201,5.23886406
122009,201202,5.111862528
122009,201203,4.581478919
122009,201204,4.206564387
122009,201205,4.596528448
122009,201206,4.608736832
122009,201207,4.329212383
122009,201208,3.96112677
122009,201209,3.444708949
122009,201210,3.467015296
122009,201211,3.339595426
122009,201212,3.669123231
122009,201301,3.187621645
122009,201302,3.078644732
122009,201303,3.10864525
122009,201304,3.055929518
122009,201305,2.689378003
122009,201306,3.713470717
122009,201307,2.862702239
122009,201308,2.657502456
122009,201310,2.2864087
122009,201311,3.43882326
122009,201312,3.790704697
122009,201401,4.212466221
122009,201402,4.224732763
122009,201403,5.150837381
122009,201404,4.279236771
122009,201405,4.337300661
122009,201406,4.845914676
122009,201407,3.867145872
122009,201408,3.57827101
122009,201409,3.171475988
122009,201410,2.716711191
122009,201411,3.662308775
122009,201412,4.191287396
122009,201501,4.624089543
122009,201503,3.956726303
122009,201504,3.666952209
122009,201505,4.365702553
122009,201506,3.76918987
122009,201507,1.213129382
122009,201508,1.18667056
122009,201509,0.720687319
122009,201510,1.025279716
122009,201511,1.822449063
122009,201512,1.804796075
122009,201601,1.506173331
122009,201602,1.644550591
122009,201603,1.499787689
122009,201604,1.768576885
122009,201606,34.10238526
122010,200808,1.225322263
122010,200809,0.64877645
122010,200810,1.374842512
122010,200811,1.78362622
122010,200812,1.599047173
122010,200901,1.543605413
122010,200902,1.347789968
122010,200903,1.198555143
122010,200904,1.312929747
122010,200905,1.490350509
122010,200906,1.419256012
122010,200907,1.228461645
122010,200908,1.474764007
122010,200909,1.356582596
122010,200910,1.321663422
122010,200911,1.467307997
122010,200912,1.342173016
122010,201001,0.810026016
122010,201002,0.271111155
122010,201003,0.717423794
122010,201004,0.870283031
122010,201005,0.819020297
122010,201006,0.606963595
122010,201007,0.938037484
122010,201008,0.570324838
122010,201009,0.623441779
122010,201010,0.81692239
122010,201011,0.491570049
122010,201012,0.363714465
122010,201101,1.213076851
122010,201102,1.299353185
122010,201103,0.317045781
122010,201104,0.40199718
122010,201105,0.90538529
122010,201106,2.118823721
122014,200908,2.858782287
122014,200909,2.964811586
122014,200910,2.999613384
122014,200911,2.727641616
122014,200912,2.717759287
122014,201001,2.512070394
122014,201002,2.497500396
122014,201003,2.523688534
122014,201005,2.369203806
122014,201006,1.976387236
122014,201007,1.831622019
122014,201008,1.712430172
122014,201009,1.614204539
122014,201010,1.635408667
122014,201011,1.379122311
122014,201012,1.234874345
122014,201101,1.483011999
122014,201102,1.45460129
122014,201103,1.569778044
122014,201104,1.569595318
122014,201105,1.543274761
122014,201106,1.623551349
122014,201107,1.605099525
122014,201108,1.940137493
122014,201109,2.57540311
122014,201110,2.298907122
122014,201111,2.40842231
122014,201112,2.348680778
122014,201201,2.156735578
122014,201202,2.178681248
122014,201203,2.404385011
122014,201204,2.321833765
122014,201205,2.301190167
122014,201206,1.729517337
122014,201207,1.833688518
122014,201208,1.454312337
122014,201209,1.559550532
122014,201210,1.461046603
122014,201211,1.576321118
122014,201212,1.714011066
122014,201301,1.368345252
122014,201302,1.209865795
122014,201303,1.364695761
122014,201304,1.257087429
122014,201305,0.968573382
122014,201306,1.521137145
122014,201307,1.293166935
122014,201308,1.551725638
122014,201309,1.540323977
122014,201310,1.289017022
122014,201311,3.034393351
122014,201312,3.242361373
122014,201401,2.096903619
122014,201403,2.246435981
122014,201404,2.490876303
122014,201405,1.651901063
122014,201406,1.154574184
122017,201202,1.504533363
122017,201203,2.716474328
122017,201204,2.24679824
122017,201205,1.96914188
122017,201206,2.051198751
122017,201207,2.064997016
122017,201208,2.089708447
122017,201209,2.135194848
122017,201210,1.886587462
122017,201211,1.842134101
122017,201212,2.28984538
122017,201301,1.60564329
122017,201302,1.430103311
122017,201303,1.63146588
122017,201304,1.726148447
122017,201305,1.726626034
122017,201306,1.221501394
122017,201307,1.91976554
122017,201308,1.232551286
122017,201309,1.594288321
122017,201310,1.448581613
122017,201311,1.208334301
122017,201312,1.051538441
122017,201401,1.21975892
122017,201402,1.480135618
122017,201403,1.384089671
122017,201404,1.669929489
122017,201405,1.054136442
122017,201406,1.602735406
122017,201407,1.57306793
122017,201408,1.378748874
122017,201409,2.179433971
122017,201410,1.927971433
122017,201411,1.357363318
122017,201412,1.50528847
122017,201501,1.610478486
122017,201502,1.283397486
122017,201503,1.452442137
122017,201504,1.23006751
122017,201505,1.175650207
122017,201506,1.355367583
122017,201507,1.360236317
122017,201508,1.106867675
122017,201509,1.127743503
122017,201510,1.298335853
122017,201511,1.073565216
122017,201512,1.306810258
122017,201601,0.723959669
122017,201602,0.774256477
122017,201603,0.970593773
122017,201604,0.659046938
122017,201605,0.596766043
122017,201606,0.629430471
122017,201607,0.509989529
122017,201608,0.517382689
122017,201609,0.503096409
122017,201610,0.51580115
122017,201611,0.294668046
122017,201612,1.209127347
122017,201702,1.042186466
122017,201703,0.897291446
122017,201704,1.067453063
122017,201705,0.692608339
122017,201706,0.74101168
122017,201707,0.744602557
122017,201708,0.703963142
122017,201709,0.606485118
122017,201710,0.490705724
122017,201711,0.381748852
122017,201712,0.220759369
122017,201801,1.665565695
122017,201802,1.89609096
122017,201803,1.634849853
122017,201804,1.950046679
122017,201805,1.788256635
122017,201806,1.805566776
122017,201807,1.047767702
122017,201808,0.738706866
122017,201809,0.515002249
122017,201810,0.470797937
122017,201811,1.115584066
122017,201812,0.922206505
122017,201901,0.943740155
122017,201902,0.75433646
122017,201903,1.100396184
122017,201904,0.524008212
122017,201905,0.799285131
122017,201906,0.68092421
122019,201705,0.429248867
122019,201706,1.01518137
122019,201707,0.919234902
122019,201708,1.172754103
122019,201709,1.086411272
122019,201710,1.157324207
122019,201711,1.321999732
122019,201712,1.38294209
122019,201801,1.677316846
122019,201802,1.897780006
122019,201803,1.748465548
122019,201804,2.058643167
122019,201805,1.889571136
122019,201806,1.508010569
122019,201807,1.812612252
122019,201808,0.53260438
122019,201809,0.276747753
122019,201810,1.438991777
122019,201811,1.108094842
122019,201812,0.846030346
122019,201901,0.826059912
122019,201902,0.592309193
122019,201903,0.201865885
122019,201905,0.617633713
122019,201906,1.786246272
122019,201907,0.716900436
122023,200909,4.345512136
122023,200910,4.085959084
122023,200911,3.875963155
122023,200912,3.992195029
122023,201001,3.5114889
122023,201002,3.474088175
122023,201003,3.304875336
122023,201004,3.287401547
122023,201005,3.28376897
122023,201006,3.246341859
122023,201007,3.088017874
122023,201008,2.746491085
122023,201009,2.564611655
122023,201010,2.370606406
122023,201011,2.604340508
122023,201012,2.3050037
122023,201101,2.269478556
122023,201102,2.333643882
122023,201103,2.341952996
122023,201104,2.444203338
122023,201105,1.956232261
122023,201106,2.335900048
122023,201107,2.895105772
122023,201108,3.450894958
122023,201109,5.251970422
122023,201110,5.15824313
122023,201111,5.409915138
122023,201112,7.013557933
122023,201201,6.528653029
122023,201202,5.820797139
122023,201203,4.59002854
122023,201204,3.748725369
122023,201205,4.204841714
122023,201206,3.680241965
122023,201207,4.408426604
122023,201208,4.040913213
122023,201209,3.076724539
122023,201210,2.772963182
122023,201211,2.467066258
122023,201212,2.197274176
122023,201301,2.355279646
122023,201302,2.375430882
122023,201303,2.068729271
122023,201304,2.264829658
122023,201305,2.220569796
122023,201306,3.355333007
122023,201307,2.754151503
122023,201308,2.379495649
122023,201309,2.102860696
122023,201310,2.133440392
122023,201311,3.000886945
122023,201312,2.970304503
122023,201401,3.237162617
122023,201402,3.416244802
122023,201403,4.414401043
122023,201404,3.204551119
122023,201405,3.259831409
122023,201406,2.782429284
122023,201407,3.108773602
122023,201408,2.180504693
122024,200909,2.425847424
122024,200910,2.262064677
122024,200911,2.399485928
122024,200912,2.492623517
122024,201001,2.337721731
122024,201002,2.515756921
122024,201003,2.632461168
122024,201004,2.736362702
122024,201005,2.844222285
122024,201006,2.75822459
122024,201007,2.796463575
122024,201008,2.588133044
122024,201009,0.619707687
122024,201010,0.249841961
122024,201106,1.169918281
122024,201107,0.911899119
122024,201108,2.200316264
122024,201109,2.61356926
122024,201110,2.862073901
122024,201111,2.899473559
122024,201112,2.917136121
122024,201201,2.89473213
122024,201202,2.160526704
122024,201203,2.26874038
122024,201204,1.989632496
122024,201205,1.76700936
122024,201206,1.785861099
122024,201207,1.71493795
122024,201208,1.457021115
122024,201209,2.061507
122024,201210,1.942744842
122024,201211,1.931610599
122024,201212,1.698197501
122024,201301,1.723883004
122024,201302,1.727032352
122024,201303,1.753432302
122024,201304,1.448309581
122024,201305,1.352667828
122024,201306,0.737345404
122024,201307,0.618811613
122024,201308,1.083187429
122024,201309,1.449609556
122024,201310,0.597598399
122024,201311,0.988343589
122024,201312,0.821742793
122024,201401,2.057740953
122024,201402,2.433304498
122024,201403,2.370423275
122024,201404,1.94865731
122024,201405,2.168512211
122024,201406,1.94657191
122024,201407,0.724572304
122024,201408,6.009386478
122026,200910,2.569460959
122026,200911,2.705402067
122026,200912,2.736213221
122026,201001,2.634950655
122026,201002,2.810494164
122026,201003,2.926327806
122026,201004,2.507009674
122026,201005,2.607727274
122026,201006,2.972607124
122026,201007,2.465826312
122026,201008,2.342711962
122026,201009,3.097782519
122026,201010,2.785492839
122026,201011,2.196294469
122026,201012,2.220157176
122026,201101,1.005959519
122026,201105,1.045053045
122026,201106,0.842698229
122026,201107,1.599163666
122026,201108,2.161455701
122026,201109,2.566561498
122026,201110,2.804455155
122026,201111,3.233557309
122026,201112,3.46532344
122026,201201,3.196078469
122026,201202,3.0485028
122026,201203,2.11368533
122026,201204,2.513827577
122026,201205,2.425925427
122026,201206,2.369483289
122026,201207,1.86812363
122026,201208,1.377166166
122026,201209,1.271159678
122026,201210,1.10651936
122026,201211,1.475900997
122026,201212,1.393714209
122026,201301,2.022680446
122026,201302,2.02362436
122026,201303,2.050340709
122026,201304,2.03315272
122026,201305,1.381932155
122026,201306,0.76329701
122026,201307,1.693967199
122026,201308,1.633067801
122026,201309,1.781255593
122026,201310,0.977681785
122026,201311,1.178757585
122026,201312,0.986374502
122026,201401,2.027280759
122026,201402,2.023937737
122026,201403,2.289419731
122026,201404,1.967102796
122026,201405,1.967199871
122026,201406,1.478364041
122026,201407,1.113998513
122026,201408,2.034226937
122027,200910,3.352038293
122027,200911,3.17713273
122027,200912,3.032113991
122027,201002,2.985979562
122027,201003,2.907728126
122027,201004,2.673328897
122027,201005,3.01894379
122027,201006,2.645084584
122027,201007,2.624359095
122027,201008,2.665569379
122027,201009,2.526652068
122027,201010,2.071226903
122027,201011,1.991982164
122027,201012,1.526449734
122027,201101,1.563798018
122027,201102,1.604035709
122027,201103,1.713345435
122027,201104,1.753326079
122027,201105,1.863951349
122027,201106,1.756520071
122027,201107,2.547791055
122027,201108,2.421296868
122027,201109,2.712871398
122027,201110,3.56351344
122027,201111,4.097052279
122027,201112,3.777629776
122027,201201,5.00093034
122027,201202,4.266652892
122027,201203,3.975953046
122027,201204,3.698126016
122027,201205,3.508330598
122027,201206,3.626456729
122027,201207,3.309503932
122027,201208,3.037663841
122027,201209,2.932503786
122027,201210,2.78388453
122027,201211,2.798792974
122027,201212,2.792031237
122027,201301,2.720095832
122027,201302,2.598996914
122027,201303,2.614844974
122027,201304,2.743051246
122027,201305,2.680297425
122027,201306,2.659126448
122027,201307,2.155368045
122027,201308,1.851479496
122027,201309,2.255247544
122027,201310,2.011659799
122027,201311,2.467237461
122027,201312,2.581575204
122027,201401,3.03291424
122027,201402,2.881123212
122027,201403,2.943868454
122027,201404,2.73747391
122027,201405,2.734111247
122027,201406,3.013097538
122027,201407,2.777109235
122027,201408,2.239441666
122027,201409,2.265832667
122027,201410,2.002796154
122027,201411,1.939544909
122027,201412,2.844204268
122027,201501,2.527635492
122027,201502,2.540826535
122027,201503,2.351384318
122027,201504,2.471421774
122027,201505,2.886642924
122027,201506,2.986912547
122027,201507,2.144378598
122027,201508,1.379179979
122027,201509,1.150428862
122027,201510,0.899196477
122027,201511,0.914322632
122027,201512,0.96188591
122027,201601,0.366823488
122027,201602,0.625209896
122027,201603,1.098953487
122027,201604,0.306694818
122027,201605,0.721525001
122027,201606,0.93271306
122027,201608,0.734139785
122028,200911,3.587137503
122028,200912,3.56485692
122028,201001,3.333097105
122028,201002,3.24914727
122028,201003,3.284464341
122028,201005,3.147408915
122028,201006,3.125239234
122028,201007,3.013560403
122028,201008,2.952317954
122028,201009,2.786001642
122028,201010,2.585546495
122028,201011,2.631293288
122028,201012,2.653875394
122028,201101,2.498794026
122028,201102,2.645447725
122028,201103,2.684743142
122028,201104,2.684729796
122028,201105,2.650128608
122028,201106,2.756787685
122028,201107,2.90041015
122028,201108,3.110407919
122028,201109,4.637706457
122028,201110,4.241716423
122028,201111,4.052453523
122028,201112,4.355581405
122028,201201,4.07552122
122028,201202,4.124574745
122028,201203,3.730117829
122028,201204,3.589203353
122028,201205,3.65028774
122028,201206,3.408674177
122028,201207,3.372078467
122028,201208,3.406761775
122028,201209,3.431112871
122028,201210,3.297288609
122028,201211,3.225240313
122028,201212,3.25801568
122028,201301,3.129085331
122028,201302,2.963289076
122028,201303,2.982335703
122028,201304,3.178487371
122028,201305,3.106017212
122028,201306,3.534887919
122028,201307,2.653730123
122028,201308,2.64880171
122028,201309,2.650575761
122028,201310,2.831042675
122028,201311,3.067212389
122028,201312,2.939044192
122028,201401,3.099573165
122028,201402,3.215908539
122028,201403,3.16965384
122028,201404,3.274430779
122028,201405,3.293249255
122028,201406,3.361490362
122028,201407,3.236055125
122028,201408,3.102417337
122028,201409,2.577090753
122028,201410,2.044434392
122028,201411,2.220794245
122028,201412,2.991832464
122028,201501,2.478323453
122028,201502,1.888496991
122028,201503,2.378273502
122028,201504,2.727704891
122028,201505,2.21959039
122028,201506,2.438545036
122028,201507,1.814505698
122028,201508,1.841943737
122028,201509,1.342310188
122028,201510,1.331078227
122028,201511,1.43592125
122028,201512,1.473015244
122028,201601,0.878678163
122028,201602,0.791314364
122028,201603,1.571427663
122028,201604,1.540722123
122028,201605,1.252224846
122028,201606,1.115996329
122028,201607,0.675244829
122028,201608,0.693794768
122028,201609,0.96697419
122028,201610,0.910431865
122028,201611,1.018838274
122028,201612,0.858016652
122028,201701,1.698257583
122028,201702,1.552064582
122028,201703,1.224852649
122028,201704,1.374980695
122028,201705,1.055824876
122028,201706,1.040588536
122028,201707,1.198238049
122028,201708,2.563563868
122028,201709,2.420718234
122029,200911,3.1429275
122029,200912,3.171974336
122029,201001,2.851271606
122029,201002,3.002355643
122029,201003,2.877816159
122029,201004,2.815756721
122029,201005,3.030948092
122029,201006,3.003781746
122029,201007,2.934790933
122029,201008,2.650752209
122029,201009,2.668305552
122029,201010,2.766864287
122029,201011,1.99530319
122029,201012,2.021988408
122029,201101,2.010761787
122029,201102,2.174232656
122029,201103,2.112677142
122029,201104,2.157359233
122029,201105,2.225141624
122029,201106,2.255094391
122029,201107,1.989796277
122029,201108,2.913095022
122029,201109,3.994334234
122029,201110,3.903339785
122029,201111,4.001167125
122029,201112,3.543505005
122029,201201,4.228566935
122029,201202,3.990951869
122029,201203,3.806865399
122029,201204,3.533638257
122029,201205,3.530503855
122029,201206,2.864040564
122029,201207,2.774961921
122029,201208,2.649147135
122029,201209,2.651561179
122029,201210,2.391541609
122029,201211,2.094243526
122029,201212,1.742454232
122029,201301,1.769682899
122029,201302,1.715987746
122029,201303,1.633969149
122029,201304,1.485927545
122029,201305,1.403932426
122029,201306,1.280651829
122029,201307,1.899848778
122029,201308,1.646363117
122029,201309,1.780317419
122029,201310,1.749916206
122029,201311,2.391675886
122029,201312,2.531024075
122029,201401,2.778640508
122029,201402,2.700887922
122029,201403,2.539258456
122029,201404,1.447177386
122029,201405,1.99594676
122029,201406,1.795226587
122029,201407,1.559790252
122029,201408,1.987623599
122036,200912,2.943563698
122036,201001,2.430406833
122036,201002,2.362187785
122036,201003,2.28844737
122036,201004,1.948133781
122036,201005,2.052881754
122036,201006,2.03781241
122036,201007,1.789079603
122036,201008,1.791245078
122036,201009,1.67865739
122036,201010,1.715694934
122036,201011,1.676394419
122036,201012,1.718380371
122036,201101,1.710098468
122036,201102,1.815397375
122036,201103,1.757995294
122036,201104,1.931311553
122036,201105,1.488501424
122036,201106,1.787989739
122036,201107,1.825566524
122036,201108,2.20466215
122036,201109,2.901599641
122036,201110,3.485035272
122036,201111,4.158258016
122036,201112,3.609249199
122036,201201,3.712680843
122036,201202,3.037496784
122036,201203,2.99325452
122036,201204,2.86977906
122036,201205,2.581508917
122036,201206,2.573500009
122036,201207,2.132828565
122036,201208,2.252511532
122036,201209,2.113112621
122036,201210,2.08849233
122036,201211,2.010140507
122036,201212,1.94761616
122036,201301,2.043121523
122036,201302,1.776969291
122036,201303,1.542699011
122036,201304,1.337245655
122036,201305,1.117507767
122036,201306,2.097547021
122036,201307,1.53712635
122036,201308,1.127669022
122036,201309,1.385014782
122036,201310,1.133355305
122036,201311,2.063370505
122036,201312,2.228304456
122036,201401,1.888765264
122036,201402,2.243291935
122036,201403,2.496416077
122036,201404,1.341865516
122036,201405,1.643202778
122036,201406,1.678289881
122036,201407,1.036091431
122036,201408,1.172921342
122036,201409,0.670613261
122036,201410,0.616794095
122036,201411,2.633155086
122040,201006,2.559002308
122040,201007,2.659999375
122040,201008,2.558709768
122040,201009,2.432565907
122040,201010,2.384778855
122040,201011,2.148673183
122040,201012,2.201403486
122040,201101,2.078294487
122040,201102,2.36473852
122040,201103,2.301182268
122040,201104,2.239073434
122040,201105,2.380676539
122040,201106,2.240673611
122040,201107,2.459942895
122040,201108,2.781825733
122040,201109,3.244696056
122040,201110,4.05501397
122040,201111,3.909341874
122040,201112,4.308950878
122040,201201,4.247064706
122040,201202,3.439766251
122040,201203,3.383162469
122040,201204,3.084203934
122040,201205,3.437606218
122040,201206,3.012528407
122040,201208,2.978060903
122040,201209,2.920251954
122040,201210,2.446812774
122040,201211,2.234702652
122040,201212,2.287223211
122040,201301,2.161361334
122040,201302,1.957882538
122040,201303,1.977551305
122040,201304,2.049072975
122040,201305,1.870055885
122040,201306,2.202207037
122040,201307,2.350130845
122040,201308,1.387697573
122040,201309,1.579162899
122040,201310,1.236932156
122040,201311,1.914116754
122040,201312,2.361721512
122040,201401,2.705059406
122040,201402,2.379675024
122040,201403,3.37507828
122040,201404,1.675236524
122040,201405,1.937927906
122040,201406,1.653324916
122040,201407,1.43862433
122040,201408,1.419668809
122040,201409,1.414485616
122040,201410,0.483484951
122040,201411,2.574366397
122042,201109,3.298002113
122042,201110,3.824789575
122042,201111,4.347730295
122042,201112,4.031967376
122042,201201,3.354300384
122042,201202,3.778393971
122042,201203,2.703133054
122042,201204,2.193859595
122042,201205,2.317740034
122042,201206,1.96670865
122042,201207,1.919639569
122042,201208,1.861416999
122042,201209,1.659633095
122042,201210,1.81069982
122042,201211,3.127507001
122043,201001,2.553256876
122043,201002,2.429382286
122043,201003,2.38362534
122043,201004,2.421509701
122043,201005,2.296386804
122043,201006,1.944568254
122043,201007,1.823906233
122043,201008,1.865078667
122043,201009,1.724668448
122043,201010,1.409595823
122043,201011,0.960914636
122043,201012,1.524160108
122043,201101,1.558585847
122043,201102,1.557301596
122043,201103,1.636858408
122043,201104,1.702627091
122043,201105,1.722911445
122043,201106,1.452942111
122043,201107,2.189938531
122043,201108,2.341007734
122043,201109,3.517193493
122043,201110,3.22426989
122043,201111,2.90566162
122043,201112,3.35973538
122043,201201,3.581533938
122043,201202,2.843480244
122043,201203,2.728555178
122043,201204,2.555458278
122043,201205,2.671202138
122043,201206,2.637074857
122043,201207,2.544845549
122043,201208,2.51021714
122043,201209,2.446198846
122043,201210,2.399124102
122043,201211,2.244136818
122043,201212,2.426959941
122043,201301,2.353683805
122043,201302,2.313121554
122043,201303,2.314948349
122043,201304,2.310832343
122043,201305,2.148897023
122043,201306,2.001506926
122043,201307,2.214086261
122043,201308,2.044309233
122043,201309,2.138327215
122043,201310,2.019454551
122043,201311,1.501651438
122043,201312,1.815122645
122043,201401,2.003344907
122043,201402,1.736169575
122043,201403,2.006646718
122043,201404,1.850069713
122043,201405,2.079998578
122043,201406,2.17250862
122043,201407,1.99341539
122043,201408,2.053920466
122043,201409,2.09388482
122043,201410,2.458484188
122043,201411,1.92794165
122043,201412,2.726918223
122043,201501,2.116969619
122043,201502,1.670497435
122043,201503,1.608515896
122043,201504,1.781600621
122043,201505,2.088487841
122043,201506,2.402839124
122043,201507,1.774611031
122043,201508,1.208499157
122043,201509,0.980821083
122043,201510,1.153295894
122043,201511,1.067883177
122043,201512,1.283254069
122043,201601,1.788680512
122043,201602,1.610013985
122043,201603,0.947466203
122043,201604,1.657601428
122043,201605,1.604297949
122043,201606,1.310077316
122043,201607,1.063101767
122043,201608,0.967079787
122043,201609,0.751843147
122043,201610,0.692615496
122043,201611,0.83012749
122043,201612,0.255321617
122043,201701,1.265536127
122043,201702,1.585196348
122043,201703,1.225348817
122043,201704,1.503964186
122043,201705,1.161099527
122043,201706,1.536537415
122043,201707,1.511096531
122043,201708,1.794210162
122043,201709,1.809177215
122043,201710,1.714485011
122043,201711,1.194300511
122044,201308,1.292508847
122044,201309,1.561758901
122044,201310,1.426581478
122044,201311,2.061439653
122044,201312,2.432335036
122044,201401,3.570213471
122044,201402,2.371520537
122044,201403,2.90822901
122044,201404,1.683312313
122044,201405,1.569971608
122044,201406,1.588766754
122044,201407,1.455347863
122044,201408,1.170317552
122044,201409,1.073167249
122044,201410,0.857318022
122044,201411,0.608297302
122044,201412,1.2774564
122055,201302,1.371261431
122055,201303,1.363134522
122055,201304,1.593463335
122055,201305,1.410200629
122055,201306,1.573335596
122055,201307,1.576759046
122055,201308,1.111277516
122055,201309,1.142844755
122055,201310,1.182288046
122055,201311,1.369480038
122055,201312,0.869754082
122055,201401,1.721575486
122055,201402,1.45099566
122055,201403,1.781395735
122055,201404,2.028047162
122055,201405,1.743610008
122055,201406,1.762476913
122055,201407,1.175887182
122055,201408,1.410818537
122055,201409,1.130066832
122055,201410,1.435979212
122055,201411,1.062754854
122055,201412,1.624808487
122055,201501,1.337108077
122055,201502,1.667044014
122055,201503,0.956281746
122055,201505,1.095546975
122055,201506,1.295759567
122055,201507,1.207290919
122055,201508,1.171112657
122055,201509,1.261129743
122055,201510,1.438028351
122055,201511,1.456972382
122055,201512,1.536948172
122055,201601,1.514112465
122055,201602,1.504059197
122055,201603,1.022694556
122055,201604,0.964647239
122055,201605,0.866607538
122055,201606,1.006035734
122055,201607,1.067674063
122055,201608,1.088198751
122055,201609,1.106027198
122055,201610,0.894826757
122055,201611,0.669198256
122055,201612,0.87509024
122055,201701,0.544935095
122055,201702,0.615916735
122055,201703,0.598507891
122055,201704,0.395765902
122055,201705,0.227842712
122055,201706,1.258998453
122055,201707,1.209774007
122055,201708,1.187866147
122055,201709,2.312822357
122055,201710,1.197542942
122055,201711,1.376462813
122055,201712,1.579999179
122055,201801,1.572431852
122055,201802,1.674679183
122055,201803,1.75264209
122055,201804,1.872261068
122055,201805,1.909681145
122055,201806,2.037312641
122055,201811,2.217515068
122055,201812,2.436608311
122055,201901,1.28733642
122055,201902,1.181293269
122055,201903,1.206824055
122055,201904,0.88691836
122055,201905,0.828636424
122055,201906,0.912477833
122055,201907,0.987743007
122055,201908,1.056003027
122055,201909,1.069745636
122055,201910,0.999704878
122055,201911,1.113668813
122055,201912,1.244147438
122055,202001,1.341871131
122055,202002,1.561849448
122055,202003,0.990944661
122055,202004,1.492746828
122055,202005,0.972180261
122055,202006,0.676924404
122055,202007,1.323690758
122055,202008,1.089308438
122055,202009,0.991194232
122055,202010,1.069245691
122055,202011,0.970910643
122055,202012,1.092875804
122055,202101,1.039689171
122055,202102,0.94527371
122055,202103,1.04237223
122055,202104,1.084187434
122055,202105,1.114512447
122055,202106,1.086997161
122055,202107,1.340161704
122055,202108,1.332544051
122055,202109,1.34635457
122055,202110,1.177609896
122055,202111,0.621571263
122055,202112,0.713480744
122058,201101,1.824429056
122058,201102,1.844368007
122058,201103,1.45747011
122058,201104,2.025988534
122058,201105,1.963221489
122058,201106,1.738121514
122058,201107,1.86382178
122058,201108,1.636183343
122058,201109,2.662490562
122058,201110,2.626916154
122058,201111,2.574260827
122058,201112,2.75759421
122058,201201,2.7517583
122058,201202,2.682322739
122058,201203,3.234231805
122058,201204,2.353848047
122058,201205,2.682265569
122058,201206,2.332711816
122058,201207,2.102369258
122058,201208,1.909426164
122058,201209,1.904543534
122058,201210,1.193475294
122058,201211,1.406774584
122058,201212,2.239310551
122058,201301,1.797277777
122058,201302,1.800024125
122058,201303,1.688796281
122058,201304,1.482321102
122058,201305,1.346608366
122058,201306,1.837028928
122058,201307,1.253647644
122058,201308,1.25302518
122058,201309,1.28734465
122058,201310,1.3465811
122058,201311,1.265252764
122058,201312,2.501175071
122058,201401,2.953593336
122058,201402,2.142690165
122058,201403,2.165522037
122058,201404,1.561804427
122058,201405,1.681414217
122058,201406,1.592721589
122058,201407,1.338381707
122058,201408,1.352059015
122058,201409,1.176502169
122058,201410,1.135229595
122058,201411,0.412739003
122058,201412,1.333982504
122058,201501,1.32335907
122058,201502,0.877831587
